"","filename","category_en","category_ja","project","id","produces","ID","Sex.(f/m)","OpenSciense.(ok:1/no:0)","AgeD.(days)","AgeM.(months)"
"253","HM_H0011_29_Yellow.xlsx","games_routines","日課とあいさつ","HM","H0011",22,"H0011","m",1,881,29
"254","HM_H0011_29_Yellow.xlsx","action_words","動作語","HM","H0011",53,"H0011","m",1,881,29
"255","HM_H0011_29_Yellow.xlsx","time_words","時間についてのことば","HM","H0011",7,"H0011","m",1,881,29
"256","HM_H0011_29_Yellow.xlsx","descriptive_words","ようす・性質","HM","H0011",32,"H0011","m",1,881,29
"257","HM_H0011_29_Yellow.xlsx","pronouns","代名詞","HM","H0011",11,"H0011","m",1,881,29
"258","HM_H0011_29_Yellow.xlsx","question_words","質問のことば","HM","H0011",6,"H0011","m",1,881,29
"259","HM_H0011_29_Yellow.xlsx","locations","位置と場所についてのことば","HM","H0011",9,"H0011","m",1,881,29
"260","HM_H0011_29_Yellow.xlsx","quantifiers","数量をあらわすことば","HM","H0011",10,"H0011","m",1,881,29
"261","HM_H0011_29_Yellow.xlsx","connecting_words","接続語","HM","H0011",0,"H0011","m",1,881,29
"262","HM_H0011_29_Yellow.xlsx","sounds2","幼児語（その２）","HM","H0011",7,"H0011","m",1,881,29
"263","HM_H0011_29_Yellow.xlsx","conversations","会話語","HM","H0011",7,"H0011","m",1,881,29
"264","HM_H0011_29_Yellow.xlsx","others","その他","HM","H0011",7,"H0011","m",1,881,29
"265","HM_H0012_28_Yellow.xlsx","sounds","幼児語","HM","H0012",10,"H0012","m",1,877,28
"266","HM_H0012_28_Yellow.xlsx","animals","動物の名前","HM","H0012",28,"H0012","m",1,877,28
"267","HM_H0012_28_Yellow.xlsx","vehicles","乗り物","HM","H0012",12,"H0012","m",1,877,28
"268","HM_H0012_28_Yellow.xlsx","toys","おもちゃ","HM","H0012",5,"H0012","m",1,877,28
"269","HM_H0012_28_Yellow.xlsx","food_drink","食べ物と飲み物","HM","H0012",36,"H0012","m",1,877,28
"270","HM_H0012_28_Yellow.xlsx","clothing","衣類","HM","H0012",10,"H0012","m",1,877,28
"271","HM_H0012_28_Yellow.xlsx","body_parts","体の部分","HM","H0012",19,"H0012","m",1,877,28
"272","HM_H0012_28_Yellow.xlsx","furniture_rooms","家具と部屋","HM","H0012",5,"H0012","m",1,877,28
"273","HM_H0012_28_Yellow.xlsx","household","小さな家庭用品","HM","H0012",15,"H0012","m",1,877,28
"274","HM_H0012_28_Yellow.xlsx","outside","戸外のもの","HM","H0012",9,"H0012","m",1,877,28
"275","HM_H0012_28_Yellow.xlsx","places","おでかけ","HM","H0012",7,"H0012","m",1,877,28
"276","HM_H0012_28_Yellow.xlsx","people","人々","HM","H0012",11,"H0012","m",1,877,28
"277","HM_H0012_28_Yellow.xlsx","games_routines","日課とあいさつ","HM","H0012",24,"H0012","m",1,877,28
"278","HM_H0012_28_Yellow.xlsx","action_words","動作語","HM","H0012",38,"H0012","m",1,877,28
"279","HM_H0012_28_Yellow.xlsx","time_words","時間についてのことば","HM","H0012",1,"H0012","m",1,877,28
"280","HM_H0012_28_Yellow.xlsx","descriptive_words","ようす・性質","HM","H0012",30,"H0012","m",1,877,28
"281","HM_H0012_28_Yellow.xlsx","pronouns","代名詞","HM","H0012",4,"H0012","m",1,877,28
"282","HM_H0012_28_Yellow.xlsx","question_words","質問のことば","HM","H0012",1,"H0012","m",1,877,28
"283","HM_H0012_28_Yellow.xlsx","locations","位置と場所についてのことば","HM","H0012",2,"H0012","m",1,877,28
"284","HM_H0012_28_Yellow.xlsx","quantifiers","数量をあらわすことば","HM","H0012",14,"H0012","m",1,877,28
"285","HM_H0012_28_Yellow.xlsx","connecting_words","接続語","HM","H0012",0,"H0012","m",1,877,28
"286","HM_H0012_28_Yellow.xlsx","sounds2","幼児語（その２）","HM","H0012",21,"H0012","m",1,877,28
"287","HM_H0012_28_Yellow.xlsx","conversations","会話語","HM","H0012",8,"H0012","m",1,877,28
"288","HM_H0012_28_Yellow.xlsx","others","その他","HM","H0012",6,"H0012","m",1,877,28
"289","HM_H0013_19_Yellow.xlsx","sounds","幼児語","HM","H0013",7,"H0013","m",1,597,19
"290","HM_H0013_19_Yellow.xlsx","animals","動物の名前","HM","H0013",1,"H0013","m",1,597,19
"291","HM_H0013_19_Yellow.xlsx","vehicles","乗り物","HM","H0013",1,"H0013","m",1,597,19
"292","HM_H0013_19_Yellow.xlsx","toys","おもちゃ","HM","H0013",0,"H0013","m",1,597,19
"293","HM_H0013_19_Yellow.xlsx","food_drink","食べ物と飲み物","HM","H0013",2,"H0013","m",1,597,19
"294","HM_H0013_19_Yellow.xlsx","clothing","衣類","HM","H0013",2,"H0013","m",1,597,19
"295","HM_H0013_19_Yellow.xlsx","body_parts","体の部分","HM","H0013",5,"H0013","m",1,597,19
"296","HM_H0013_19_Yellow.xlsx","furniture_rooms","家具と部屋","HM","H0013",0,"H0013","m",1,597,19
"297","HM_H0013_19_Yellow.xlsx","household","小さな家庭用品","HM","H0013",0,"H0013","m",1,597,19
"298","HM_H0013_19_Yellow.xlsx","outside","戸外のもの","HM","H0013",1,"H0013","m",1,597,19
"299","HM_H0013_19_Yellow.xlsx","places","おでかけ","HM","H0013",0,"H0013","m",1,597,19
"300","HM_H0013_19_Yellow.xlsx","people","人々","HM","H0013",8,"H0013","m",1,597,19
"301","HM_H0013_19_Yellow.xlsx","games_routines","日課とあいさつ","HM","H0013",14,"H0013","m",1,597,19
"302","HM_H0013_19_Yellow.xlsx","action_words","動作語","HM","H0013",1,"H0013","m",1,597,19
"303","HM_H0013_19_Yellow.xlsx","time_words","時間についてのことば","HM","H0013",0,"H0013","m",1,597,19
"304","HM_H0013_19_Yellow.xlsx","descriptive_words","ようす・性質","HM","H0013",4,"H0013","m",1,597,19
"305","HM_H0013_19_Yellow.xlsx","pronouns","代名詞","HM","H0013",3,"H0013","m",1,597,19
"306","HM_H0013_19_Yellow.xlsx","question_words","質問のことば","HM","H0013",0,"H0013","m",1,597,19
"307","HM_H0013_19_Yellow.xlsx","locations","位置と場所についてのことば","HM","H0013",0,"H0013","m",1,597,19
"308","HM_H0013_19_Yellow.xlsx","quantifiers","数量をあらわすことば","HM","H0013",0,"H0013","m",1,597,19
"309","HM_H0013_19_Yellow.xlsx","connecting_words","接続語","HM","H0013",0,"H0013","m",1,597,19
"310","HM_H0013_19_Yellow.xlsx","sounds2","幼児語（その２）","HM","H0013",17,"H0013","m",1,597,19
"311","HM_H0013_19_Yellow.xlsx","conversations","会話語","HM","H0013",4,"H0013","m",1,597,19
"312","HM_H0013_19_Yellow.xlsx","others","その他","HM","H0013",4,"H0013","m",1,597,19
"313","HM_H0014_23_Yellow.xlsx","sounds","幼児語","HM","H0014",6,"H0014","f",1,707,23
"314","HM_H0014_23_Yellow.xlsx","animals","動物の名前","HM","H0014",0,"H0014","f",1,707,23
"315","HM_H0014_23_Yellow.xlsx","vehicles","乗り物","HM","H0014",0,"H0014","f",1,707,23
"316","HM_H0014_23_Yellow.xlsx","toys","おもちゃ","HM","H0014",0,"H0014","f",1,707,23
"317","HM_H0014_23_Yellow.xlsx","food_drink","食べ物と飲み物","HM","H0014",0,"H0014","f",1,707,23
"318","HM_H0014_23_Yellow.xlsx","clothing","衣類","HM","H0014",0,"H0014","f",1,707,23
"319","HM_H0014_23_Yellow.xlsx","body_parts","体の部分","HM","H0014",1,"H0014","f",1,707,23
"320","HM_H0014_23_Yellow.xlsx","furniture_rooms","家具と部屋","HM","H0014",0,"H0014","f",1,707,23
"321","HM_H0014_23_Yellow.xlsx","household","小さな家庭用品","HM","H0014",0,"H0014","f",1,707,23
"322","HM_H0014_23_Yellow.xlsx","outside","戸外のもの","HM","H0014",0,"H0014","f",1,707,23
"323","HM_H0014_23_Yellow.xlsx","places","おでかけ","HM","H0014",0,"H0014","f",1,707,23
"324","HM_H0014_23_Yellow.xlsx","people","人々","HM","H0014",5,"H0014","f",1,707,23
"325","HM_H0014_23_Yellow.xlsx","games_routines","日課とあいさつ","HM","H0014",9,"H0014","f",1,707,23
"326","HM_H0014_23_Yellow.xlsx","action_words","動作語","HM","H0014",1,"H0014","f",1,707,23
"327","HM_H0014_23_Yellow.xlsx","time_words","時間についてのことば","HM","H0014",0,"H0014","f",1,707,23
"328","HM_H0014_23_Yellow.xlsx","descriptive_words","ようす・性質","HM","H0014",1,"H0014","f",1,707,23
"329","HM_H0014_23_Yellow.xlsx","pronouns","代名詞","HM","H0014",0,"H0014","f",1,707,23
"330","HM_H0014_23_Yellow.xlsx","question_words","質問のことば","HM","H0014",0,"H0014","f",1,707,23
"331","HM_H0014_23_Yellow.xlsx","locations","位置と場所についてのことば","HM","H0014",0,"H0014","f",1,707,23
"332","HM_H0014_23_Yellow.xlsx","quantifiers","数量をあらわすことば","HM","H0014",0,"H0014","f",1,707,23
"333","HM_H0014_23_Yellow.xlsx","connecting_words","接続語","HM","H0014",0,"H0014","f",1,707,23
"334","HM_H0014_23_Yellow.xlsx","sounds2","幼児語（その２）","HM","H0014",3,"H0014","f",1,707,23
"335","HM_H0014_23_Yellow.xlsx","conversations","会話語","HM","H0014",0,"H0014","f",1,707,23
"336","HM_H0014_23_Yellow.xlsx","others","その他","HM","H0014",0,"H0014","f",1,707,23
"337","HM_H0015_27_Yellow.xlsx","sounds","幼児語","HM","H0015",0,"H0015","f",1,835,27
"338","HM_H0015_27_Yellow.xlsx","animals","動物の名前","HM","H0015",0,"H0015","f",1,835,27
"339","HM_H0015_27_Yellow.xlsx","vehicles","乗り物","HM","H0015",0,"H0015","f",1,835,27
"340","HM_H0015_27_Yellow.xlsx","toys","おもちゃ","HM","H0015",6,"H0015","f",1,835,27
"341","HM_H0015_27_Yellow.xlsx","food_drink","食べ物と飲み物","HM","H0015",21,"H0015","f",1,835,27
"342","HM_H0015_27_Yellow.xlsx","clothing","衣類","HM","H0015",5,"H0015","f",1,835,27
"343","HM_H0015_27_Yellow.xlsx","body_parts","体の部分","HM","H0015",14,"H0015","f",1,835,27
"344","HM_H0015_27_Yellow.xlsx","furniture_rooms","家具と部屋","HM","H0015",1,"H0015","f",1,835,27
"345","HM_H0015_27_Yellow.xlsx","household","小さな家庭用品","HM","H0015",9,"H0015","f",1,835,27
"346","HM_H0015_27_Yellow.xlsx","outside","戸外のもの","HM","H0015",3,"H0015","f",1,835,27
"347","HM_H0015_27_Yellow.xlsx","places","おでかけ","HM","H0015",1,"H0015","f",1,835,27
"348","HM_H0015_27_Yellow.xlsx","people","人々","HM","H0015",9,"H0015","f",1,835,27
"349","HM_H0015_27_Yellow.xlsx","games_routines","日課とあいさつ","HM","H0015",16,"H0015","f",1,835,27
"350","HM_H0015_27_Yellow.xlsx","action_words","動作語","HM","H0015",4,"H0015","f",1,835,27
"351","HM_H0015_27_Yellow.xlsx","time_words","時間についてのことば","HM","H0015",2,"H0015","f",1,835,27
"352","HM_H0015_27_Yellow.xlsx","descriptive_words","ようす・性質","HM","H0015",6,"H0015","f",1,835,27
"353","HM_H0015_27_Yellow.xlsx","pronouns","代名詞","HM","H0015",2,"H0015","f",1,835,27
"354","HM_H0015_27_Yellow.xlsx","question_words","質問のことば","HM","H0015",1,"H0015","f",1,835,27
"355","HM_H0015_27_Yellow.xlsx","locations","位置と場所についてのことば","HM","H0015",1,"H0015","f",1,835,27
"356","HM_H0015_27_Yellow.xlsx","quantifiers","数量をあらわすことば","HM","H0015",2,"H0015","f",1,835,27
"357","HM_H0015_27_Yellow.xlsx","connecting_words","接続語","HM","H0015",0,"H0015","f",1,835,27
"358","HM_H0015_27_Yellow.xlsx","sounds2","幼児語（その２）","HM","H0015",7,"H0015","f",1,835,27
"359","HM_H0015_27_Yellow.xlsx","conversations","会話語","HM","H0015",3,"H0015","f",1,835,27
"360","HM_H0015_27_Yellow.xlsx","others","その他","HM","H0015",3,"H0015","f",1,835,27
"361","HM_H0016_28_Yellow.xlsx","sounds","幼児語","HM","H0016",6,"H0016","m",1,861,28
"362","HM_H0016_28_Yellow.xlsx","animals","動物の名前","HM","H0016",9,"H0016","m",1,861,28
"363","HM_H0016_28_Yellow.xlsx","vehicles","乗り物","HM","H0016",9,"H0016","m",1,861,28
"364","HM_H0016_28_Yellow.xlsx","toys","おもちゃ","HM","H0016",6,"H0016","m",1,861,28
"365","HM_H0016_28_Yellow.xlsx","food_drink","食べ物と飲み物","HM","H0016",47,"H0016","m",1,861,28
"366","HM_H0016_28_Yellow.xlsx","clothing","衣類","HM","H0016",11,"H0016","m",1,861,28
"367","HM_H0016_28_Yellow.xlsx","body_parts","体の部分","HM","H0016",20,"H0016","m",1,861,28
"368","HM_H0016_28_Yellow.xlsx","furniture_rooms","家具と部屋","HM","H0016",7,"H0016","m",1,861,28
"369","HM_H0016_28_Yellow.xlsx","household","小さな家庭用品","HM","H0016",24,"H0016","m",1,861,28
"370","HM_H0016_28_Yellow.xlsx","outside","戸外のもの","HM","H0016",11,"H0016","m",1,861,28
"371","HM_H0016_28_Yellow.xlsx","places","おでかけ","HM","H0016",8,"H0016","m",1,861,28
"372","HM_H0016_28_Yellow.xlsx","people","人々","HM","H0016",13,"H0016","m",1,861,28
"373","HM_H0016_28_Yellow.xlsx","games_routines","日課とあいさつ","HM","H0016",21,"H0016","m",1,861,28
"374","HM_H0016_28_Yellow.xlsx","action_words","動作語","HM","H0016",43,"H0016","m",1,861,28
"375","HM_H0016_28_Yellow.xlsx","time_words","時間についてのことば","HM","H0016",5,"H0016","m",1,861,28
"376","HM_H0016_28_Yellow.xlsx","descriptive_words","ようす・性質","HM","H0016",23,"H0016","m",1,861,28
"377","HM_H0016_28_Yellow.xlsx","pronouns","代名詞","HM","H0016",5,"H0016","m",1,861,28
"378","HM_H0016_28_Yellow.xlsx","question_words","質問のことば","HM","H0016",5,"H0016","m",1,861,28
"379","HM_H0016_28_Yellow.xlsx","locations","位置と場所についてのことば","HM","H0016",3,"H0016","m",1,861,28
"380","HM_H0016_28_Yellow.xlsx","quantifiers","数量をあらわすことば","HM","H0016",11,"H0016","m",1,861,28
"381","HM_H0016_28_Yellow.xlsx","connecting_words","接続語","HM","H0016",1,"H0016","m",1,861,28
"382","HM_H0016_28_Yellow.xlsx","sounds2","幼児語（その２）","HM","H0016",12,"H0016","m",1,861,28
"383","HM_H0016_28_Yellow.xlsx","conversations","会話語","HM","H0016",4,"H0016","m",1,861,28
"384","HM_H0016_28_Yellow.xlsx","others","その他","HM","H0016",4,"H0016","m",1,861,28
"385","HM_H0017_26_Yellow.xlsx","sounds","幼児語","HM","H0017",8,"H0017","f",1,804,26
"386","HM_H0017_26_Yellow.xlsx","animals","動物の名前","HM","H0017",17,"H0017","f",1,804,26
"387","HM_H0017_26_Yellow.xlsx","vehicles","乗り物","HM","H0017",5,"H0017","f",1,804,26
"388","HM_H0017_26_Yellow.xlsx","toys","おもちゃ","HM","H0017",7,"H0017","f",1,804,26
"389","HM_H0017_26_Yellow.xlsx","food_drink","食べ物と飲み物","HM","H0017",21,"H0017","f",1,804,26
"390","HM_H0017_26_Yellow.xlsx","clothing","衣類","HM","H0017",6,"H0017","f",1,804,26
"391","HM_H0017_26_Yellow.xlsx","body_parts","体の部分","HM","H0017",9,"H0017","f",1,804,26
"392","HM_H0017_26_Yellow.xlsx","furniture_rooms","家具と部屋","HM","H0017",3,"H0017","f",1,804,26
"393","HM_H0017_26_Yellow.xlsx","household","小さな家庭用品","HM","H0017",5,"H0017","f",1,804,26
"394","HM_H0017_26_Yellow.xlsx","outside","戸外のもの","HM","H0017",9,"H0017","f",1,804,26
"395","HM_H0017_26_Yellow.xlsx","places","おでかけ","HM","H0017",6,"H0017","f",1,804,26
"396","HM_H0017_26_Yellow.xlsx","people","人々","HM","H0017",10,"H0017","f",1,804,26
"397","HM_H0017_26_Yellow.xlsx","games_routines","日課とあいさつ","HM","H0017",17,"H0017","f",1,804,26
"398","HM_H0017_26_Yellow.xlsx","action_words","動作語","HM","H0017",33,"H0017","f",1,804,26
"399","HM_H0017_26_Yellow.xlsx","time_words","時間についてのことば","HM","H0017",0,"H0017","f",1,804,26
"400","HM_H0017_26_Yellow.xlsx","descriptive_words","ようす・性質","HM","H0017",25,"H0017","f",1,804,26
"401","HM_H0017_26_Yellow.xlsx","pronouns","代名詞","HM","H0017",7,"H0017","f",1,804,26
"402","HM_H0017_26_Yellow.xlsx","question_words","質問のことば","HM","H0017",0,"H0017","f",1,804,26
"403","HM_H0017_26_Yellow.xlsx","locations","位置と場所についてのことば","HM","H0017",6,"H0017","f",1,804,26
"404","HM_H0017_26_Yellow.xlsx","quantifiers","数量をあらわすことば","HM","H0017",6,"H0017","f",1,804,26
"405","HM_H0017_26_Yellow.xlsx","connecting_words","接続語","HM","H0017",0,"H0017","f",1,804,26
"406","HM_H0017_26_Yellow.xlsx","sounds2","幼児語（その２）","HM","H0017",16,"H0017","f",1,804,26
"407","HM_H0017_26_Yellow.xlsx","conversations","会話語","HM","H0017",8,"H0017","f",1,804,26
"408","HM_H0017_26_Yellow.xlsx","others","その他","HM","H0017",5,"H0017","f",1,804,26
"409","HM_H0018_21_Yellow.xlsx","sounds","幼児語","HM","H0018",6,"H0018","m",1,646,21
"410","HM_H0018_21_Yellow.xlsx","animals","動物の名前","HM","H0018",9,"H0018","m",1,646,21
"411","HM_H0018_21_Yellow.xlsx","vehicles","乗り物","HM","H0018",8,"H0018","m",1,646,21
"412","HM_H0018_21_Yellow.xlsx","toys","おもちゃ","HM","H0018",6,"H0018","m",1,646,21
"413","HM_H0018_21_Yellow.xlsx","food_drink","食べ物と飲み物","HM","H0018",22,"H0018","m",1,646,21
"414","HM_H0018_21_Yellow.xlsx","clothing","衣類","HM","H0018",5,"H0018","m",1,646,21
"415","HM_H0018_21_Yellow.xlsx","body_parts","体の部分","HM","H0018",13,"H0018","m",1,646,21
"416","HM_H0018_21_Yellow.xlsx","furniture_rooms","家具と部屋","HM","H0018",4,"H0018","m",1,646,21
"417","HM_H0018_21_Yellow.xlsx","household","小さな家庭用品","HM","H0018",7,"H0018","m",1,646,21
"418","HM_H0018_21_Yellow.xlsx","outside","戸外のもの","HM","H0018",7,"H0018","m",1,646,21
"419","HM_H0018_21_Yellow.xlsx","places","おでかけ","HM","H0018",2,"H0018","m",1,646,21
"420","HM_H0018_21_Yellow.xlsx","people","人々","HM","H0018",12,"H0018","m",1,646,21
"421","HM_H0018_21_Yellow.xlsx","games_routines","日課とあいさつ","HM","H0018",21,"H0018","m",1,646,21
"422","HM_H0018_21_Yellow.xlsx","action_words","動作語","HM","H0018",27,"H0018","m",1,646,21
"423","HM_H0018_21_Yellow.xlsx","time_words","時間についてのことば","HM","H0018",2,"H0018","m",1,646,21
"424","HM_H0018_21_Yellow.xlsx","descriptive_words","ようす・性質","HM","H0018",14,"H0018","m",1,646,21
"425","HM_H0018_21_Yellow.xlsx","pronouns","代名詞","HM","H0018",3,"H0018","m",1,646,21
"426","HM_H0018_21_Yellow.xlsx","question_words","質問のことば","HM","H0018",1,"H0018","m",1,646,21
"427","HM_H0018_21_Yellow.xlsx","locations","位置と場所についてのことば","HM","H0018",1,"H0018","m",1,646,21
"428","HM_H0018_21_Yellow.xlsx","quantifiers","数量をあらわすことば","HM","H0018",7,"H0018","m",1,646,21
"429","HM_H0018_21_Yellow.xlsx","connecting_words","接続語","HM","H0018",0,"H0018","m",1,646,21
"430","HM_H0018_21_Yellow.xlsx","sounds2","幼児語（その２）","HM","H0018",21,"H0018","m",1,646,21
"431","HM_H0018_21_Yellow.xlsx","conversations","会話語","HM","H0018",4,"H0018","m",1,646,21
"432","HM_H0018_21_Yellow.xlsx","others","その他","HM","H0018",6,"H0018","m",1,646,21
"433","HM_H0019_24_Yellow.xlsx","sounds","幼児語","HM","H0019",12,"H0019","f",1,760,24
"434","HM_H0019_24_Yellow.xlsx","animals","動物の名前","HM","H0019",41,"H0019","f",1,760,24
"435","HM_H0019_24_Yellow.xlsx","vehicles","乗り物","HM","H0019",13,"H0019","f",1,760,24
"436","HM_H0019_24_Yellow.xlsx","toys","おもちゃ","HM","H0019",16,"H0019","f",1,760,24
"437","HM_H0019_24_Yellow.xlsx","food_drink","食べ物と飲み物","HM","H0019",57,"H0019","f",1,760,24
"438","HM_H0019_24_Yellow.xlsx","clothing","衣類","HM","H0019",11,"H0019","f",1,760,24
"439","HM_H0019_24_Yellow.xlsx","body_parts","体の部分","HM","H0019",27,"H0019","f",1,760,24
"440","HM_H0019_24_Yellow.xlsx","furniture_rooms","家具と部屋","HM","H0019",32,"H0019","f",1,760,24
"441","HM_H0019_24_Yellow.xlsx","household","小さな家庭用品","HM","H0019",50,"H0019","f",1,760,24
"442","HM_H0019_24_Yellow.xlsx","outside","戸外のもの","HM","H0019",29,"H0019","f",1,760,24
"443","HM_H0019_24_Yellow.xlsx","places","おでかけ","HM","H0019",18,"H0019","f",1,760,24
"444","HM_H0019_24_Yellow.xlsx","people","人々","HM","H0019",20,"H0019","f",1,760,24
"445","HM_H0019_24_Yellow.xlsx","games_routines","日課とあいさつ","HM","H0019",23,"H0019","f",1,760,24
"446","HM_H0019_24_Yellow.xlsx","action_words","動作語","HM","H0019",96,"H0019","f",1,760,24
"447","HM_H0019_24_Yellow.xlsx","time_words","時間についてのことば","HM","H0019",12,"H0019","f",1,760,24
"448","HM_H0019_24_Yellow.xlsx","descriptive_words","ようす・性質","HM","H0019",58,"H0019","f",1,760,24
"449","HM_H0019_24_Yellow.xlsx","pronouns","代名詞","HM","H0019",22,"H0019","f",1,760,24
"450","HM_H0019_24_Yellow.xlsx","question_words","質問のことば","HM","H0019",10,"H0019","f",1,760,24
"451","HM_H0019_24_Yellow.xlsx","locations","位置と場所についてのことば","HM","H0019",26,"H0019","f",1,760,24
